date,QQQ_20D_RETURN,VIX,US10Y,USDJPY,RET_QQQ,RET_SP500,RET_NASDAQ,RET_DOW,RET_VIX,RET_US10Y,RET_USDJPY,RET_GOLD,RET_TLT,RET_QQQ_MA20,RET_SP500_MA20,RET_NASDAQ_MA20,RET_DOW_MA20,RET_VIX_MA20,RET_US10Y_MA20,RET_USDJPY_MA20,RET_GOLD_MA20,RET_TLT_MA20,RET_QQQ_MA60,RET_SP500_MA60,RET_NASDAQ_MA60,RET_DOW_MA60,RET_VIX_MA60,RET_US10Y_MA60,RET_USDJPY_MA60,RET_GOLD_MA60,RET_TLT_MA60,MRDI_Short,MRDI_Long,MA20_MRDI,MA60_MRDI,RiskScore,RET_QQQ_20D,RET_SP500_20D,wd_0_x_MRDI_Short,wd_0_x_MRDI_Long,wd_0_x_RET_QQQ,wd_0_x_RET_SP500,wd_1_x_MRDI_Short,wd_1_x_MRDI_Long,wd_1_x_RET_QQQ,wd_1_x_RET_SP500,wd_2_x_MRDI_Short,wd_2_x_MRDI_Long,wd_2_x_RET_QQQ,wd_2_x_RET_SP500,wd_3_x_MRDI_Short,wd_3_x_MRDI_Long,wd_3_x_RET_QQQ,wd_3_x_RET_SP500,wd_4_x_MRDI_Short,wd_4_x_MRDI_Long,wd_4_x_RET_QQQ,wd_4_x_RET_SP500,m_1_x_RET_QQQ,m_1_x_RET_SP500,m_2_x_RET_QQQ,m_2_x_RET_SP500,m_3_x_RET_QQQ,m_3_x_RET_SP500,m_4_x_RET_QQQ,m_4_x_RET_SP500,m_5_x_RET_QQQ,m_5_x_RET_SP500,m_6_x_RET_QQQ,m_6_x_RET_SP500,m_7_x_RET_QQQ,m_7_x_RET_SP500,m_8_x_RET_QQQ,m_8_x_RET_SP500,m_9_x_RET_QQQ,m_9_x_RET_SP500,m_10_x_RET_QQQ,m_10_x_RET_SP500,m_11_x_RET_QQQ,m_11_x_RET_SP500,m_12_x_RET_QQQ,m_12_x_RET_SP500
2015-09-11,0.011548469638753556,23.200000762939453,2.183000087738037,120.61900329589844,0.005524195639533769,0.004487043210972708,0.0054396338285118695,0.006288238540921087,-0.04800984965131205,-0.017551664246535537,0.0028351271081565876,-0.002067997715627934,0.0063004948311709,-0.0020402733058502874,-0.0029108378114886314,-0.0020462630211636134,-0.002698683293491283,0.03991595499008632,0.0015024198939776357,-0.0017800720449417996,-0.0007102746574746855,-0.000947638080978408,-0.0002612709817720993,-0.0009392434343327242,-0.0006083489639046442,-0.001248982204682945,0.014230278868741899,-0.0009573252824020957,-0.00034850925599430593,-0.0011183214570142505,0.0006149092415142962,1.281898484836084,1.78449256803041,3.985909293583482,3.277277240830235,0.33382703474281616,-0.044788552867167986,-0.0599218604895031,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.281898484836084,1.78449256803041,-0.044788552867167986,-0.0599218604895031,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.044788552867167986,-0.0599218604895031,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-09-14,0.01710055044458514,24.25,2.180000066757202,120.7959976196289,-0.0030312518799512356,-0.004089655710746709,-0.003438181186356748,-0.0037807791111256206,0.04525858631599067,-0.0013742651673200879,0.0014673834047216339,0.0005651616100608159,0.0015650126707320577,-0.0021103912586145747,-0.003051559992348857,-0.0021108243354471534,-0.0029042147965372854,0.042619736211051806,4.873542269466791e-05,-0.001380884355718387,-0.0002690238207542717,-0.0007081952627977616,-0.00040266654776953495,-0.0011022353063231626,-0.0007504092444931794,-0.0014181438649063923,0.015612702037650729,-0.0006975045027228159,-0.0003416262366205421,-0.0010488177376907586,0.0005097940955657466,0.5498840067786669,0.7099121906431054,4.193308848573772,3.5124876670313485,0.1367689872714421,-0.046130287832224504,-0.06257103566914879,0.5498840067786669,0.7099121906431054,-0.046130287832224504,-0.06257103566914879,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.046130287832224504,-0.06257103566914879,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-09-15,-0.0012384119335571153,22.540000915527344,2.2809998989105225,120.36000061035156,0.011781746201938725,0.01283131142251781,0.011394713131093859,0.013981443298600071,-0.0705154261638209,0.04633019681671824,-0.0036093663521058472,-0.0030126124190049675,-0.01916435194416377,-0.0015983388103199768,-0.0026055926266623066,-0.0016869116710725828,-0.002403756480285346,0.04154022086509271,0.002205350145927265,-0.0016048123777105071,-0.0004149744229073382,-0.0017836781383092192,-0.0002522608571179308,-0.0009213741376593994,-0.0005912558932770225,-0.0012142184534038739,0.014786308777856859,0.00016094732169227854,-0.0004043487582588767,-0.0011769781124474706,0.0003191675661237903,2.3173287489818697,2.78988595730012,4.483981140485964,3.260629473626521,0.5530183882892276,-0.036376688745986874,-0.05424236262435589,0.0,0.0,-0.0,-0.0,2.3173287489818697,2.78988595730012,-0.036376688745986874,-0.05424236262435589,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.036376688745986874,-0.05424236262435589,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-09-16,-0.008425095171915586,21.350000381469727,2.302999973297119,120.43399810791016,0.005634116802279543,0.008705414349693852,0.00590887697784237,0.008439811966481692,-0.05279505260524853,0.009644925629810341,0.0006148014056444051,0.013314409937664529,-0.003773495912102409,-0.0017328861962355834,-0.002430893118434402,-0.001821914462195412,-0.0021756714267222475,0.03816001408367105,0.0037349553012135718,-0.0015688454761401572,0.00011972184220452875,-0.002198213985626335,-0.00040125345572985713,-0.0009413290748129725,-0.0007167691046707354,-0.001240911278216091,0.015412138843190875,-3.542978273498217e-06,-0.00040638826976634087,-0.0011702668943244657,0.0003380937996596574,2.354080298654652,2.0058579656990982,4.069887798275299,3.362985496458973,0.46961265164684385,-0.038948339537950516,-0.05095502644458161,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,2.354080298654652,2.0058579656990982,-0.038948339537950516,-0.05095502644458161,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.038948339537950516,-0.05095502644458161,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-09-17,0.007485963673941942,21.13999938964844,2.2170000076293945,120.52300262451172,0.000373518808702622,-0.002561059320011938,0.0009633318699264759,-0.0038954111223922228,-0.00983611185335398,-0.03734258213846253,0.0007390314861241976,0.010250732723341871,0.012205399954029472,-0.0014584398138286602,-0.0024276695751151212,-0.001456073060527624,-0.002274005684232422,0.03471122125207352,0.0007980587111677151,-0.0015672799360108125,0.0006415913653216199,-0.001194457482338629,-0.0003126264754665912,-0.0008956217009828072,-0.0006489233596075561,-0.0012139349035497923,0.014275243723648768,-3.0427300567592576e-05,-0.00032283333808602046,-0.0009705167141840998,0.0003274594180959637,2.4778988241819597,2.4101628402371973,3.787544501567743,3.120665706663546,0.528888830162962,-0.03364607324770086,-0.05089367962497082,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,2.4778988241819597,2.4101628402371973,-0.03364607324770086,-0.05089367962497082,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03364607324770086,-0.05089367962497082,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-09-18,0.026293060783807665,22.280000686645508,2.130000114440918,120.0459976196289,-0.014222477498050834,-0.016164165744279924,-0.013633202664721789,-0.017401179998704497,0.05392626915378673,-0.03924217090170612,-0.0039577922429373524,0.007379350570420495,0.015385070618779917,-0.0018403222602987213,-0.002823134050022563,-0.0017394578007698669,-0.0026797673304216453,0.032113843476312035,0.0003614544387255503,-0.001738247972406154,0.0003383516147834664,-0.0009189581753170417,-0.0006725182767178761,-0.0012666055726296569,-0.000996559711894479,-0.0016000084212060765,0.01663055769342182,-0.0013681859994903753,-0.00035478632916750575,-0.0006332578887135954,0.0009239820454335116,2.5448484576038353,3.4766004564961936,3.709210495905956,3.5336162621687826,0.6590459258789494,-0.04107566788882955,-0.0584629194150843,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,2.5448484576038353,3.4766004564961936,-0.04107566788882955,-0.0584629194150843,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04107566788882955,-0.0584629194150843,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-09-21,0.028955446054203637,20.13999938964844,2.21399998664856,120.0009994506836,0.003132076275241813,0.004565783605198437,0.00035635651309551264,0.007666316402438644,-0.0960503245531662,0.0394365576030451,-0.00037484105957363845,-0.0062265388780913256,-0.016298643912341704,-0.0002989906956603894,-0.0015398363660887537,-0.0003114171658067266,-0.001264557515894954,0.014557230889150636,0.003390112731368833,-0.0015664315290057184,-0.0008435415826970105,-0.0022388525449240472,-0.0006338709038448076,-0.0012011069876082063,-0.0010104098050374136,-0.001494579482908644,0.01585389493956509,-0.0010569554276714651,-0.0004463009223636016,-0.0006270370559783652,0.0007523559415366347,2.385561925698826,3.3704266714311686,3.8362807434305193,3.4276647924907535,0.6306894878454671,-0.010673280474259195,-0.033776586494930094,2.385561925698826,3.3704266714311686,-0.010673280474259195,-0.033776586494930094,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.010673280474259195,-0.033776586494930094,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-09-22,0.03919304394611256,22.440000534057617,2.125,120.4980010986328,-0.014950713505709201,-0.012318429274285614,-0.014957698370727468,-0.010885382452621273,0.11420065611279662,-0.040198729532642696,0.004141645904819802,-0.00681837162160448,0.013904229259364742,0.001138747168262011,-0.000563209543871157,0.0006982636623207638,-0.0002463842944710859,-0.0029563558989621876,0.002099950924022459,-0.0011668486112058618,-0.0014968446244611245,-0.0016944030884071426,-0.0007972976849508835,-0.001283859192818911,-0.0011380024799224379,-0.001512496396683477,0.016174524365271746,-0.0014640321523673838,-0.00044224981238171016,-0.0006963852295666836,0.0008403503749848736,2.347564795342957,2.600217348109246,4.2949503983039525,3.492705588965042,0.5377313989336202,0.01907471956122464,-0.014282899707665164,0.0,0.0,0.0,-0.0,2.347564795342957,2.600217348109246,0.01907471956122464,-0.014282899707665164,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.01907471956122464,-0.014282899707665164,0.0,-0.0,0.0,-0.0,0.0,-0.0
2015-09-23,0.032059720229626,22.1299991607666,2.1440000534057617,120.08000183105467,0.0007685235609382612,-0.002048642890328245,-0.0008367068671245592,-0.003097282501478116,-0.013814677625364591,0.008941201602711502,-0.003468931133853159,0.003989241131120869,-8.277182308102926e-05,0.003100999153103573,0.001305042954935709,0.002566633476274632,0.0013861432195291124,-0.026319227990124906,0.003934545681642915,-0.0006564530289876469,-0.0010274291399603008,-0.001682717598586647,-0.0007512195636251291,-0.0012684436693129557,-0.0011186943192819931,-0.0014938826598341818,0.01500159498823991,-0.0014696573912971577,-0.0004988539251887137,-0.000607694321505577,0.0008974014074890865,1.2168552706348397,1.7966617291214713,4.576719700230362,3.33892383275767,0.33066983884989687,0.06066874039833792,0.02405969214612047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2168552706348397,1.7966617291214713,0.06066874039833792,0.02405969214612047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06066874039833792,0.02405969214612047,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-24,0.05693679441244859,23.46999931335449,2.119999885559082,120.1999969482422,-0.0036476835836808386,-0.003362984329369434,-0.00384204753589934,-0.0048261589994893495,0.06055129703590412,-0.011194107858605307,0.0009992930992486215,0.020975758801156985,0.006816575535623537,0.0031065132679808983,0.0018129934874158593,0.002592810752890323,0.0017903669500062668,-0.017498829281872234,-3.0265355074227117e-05,0.0005632942303514021,0.000641097844844607,-0.0005386424192261374,-0.0007014128572558638,-0.001317992080734661,-0.001079445324390027,-0.0016267866710685881,0.015998886735509185,-0.0022343020988768373,-0.00044815297459419035,-0.00027588488165321,0.0011983549632141636,2.961732180942067,2.366219011958329,2.950638812819267,3.4315796957809157,0.5726183019290116,0.06078615462261361,0.03460572892077707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.961732180942067,2.366219011958329,0.06078615462261361,0.03460572892077707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06078615462261361,0.03460572892077707,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-25,0.09580252756780205,23.6200008392334,2.1679999828338623,120.23999786376952,-0.008477718025351133,-0.00046579328582951884,-0.010134160597717767,0.006996319262174255,0.006391202823493813,0.022641556540519137,0.00033278632731192914,-0.006154405994415635,-0.008646068862863343,0.00016454092295955513,-0.00016198911560070807,-3.361566926227688e-05,0.0001644011817256985,-0.009266997221624195,0.00018760627843363297,0.0007246131344868622,0.0010158644648642135,-5.7790334054008685e-06,-0.0004491838212963543,-0.0009779854035057785,-0.0008479959483992642,-0.0011848379028272682,0.010363609628498366,-0.0008809063612085944,-0.00030964860438774296,-0.00045397391358043736,0.0006131066479558652,3.0115383024102154,4.204637520674967,3.0915107956154264,2.7957093714425416,0.7903752901130762,0.0013627494263179774,-0.004725584459324694,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,3.0115383024102154,4.204637520674967,0.0013627494263179774,-0.004725584459324694,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0013627494263179774,-0.004725584459324694,0.0,-0.0,0.0,-0.0,0.0,-0.0
2015-09-28,0.12861300035830858,27.6299991607666,2.095000028610229,120.36799621582033,-0.028468770915923924,-0.02566609046896018,-0.030412842239677773,-0.019171719374972973,0.16977130309294908,-0.033671565867916975,0.0010645239048974187,-0.012658222571280353,0.0171136975679973,-0.002525523045912581,-0.002660181070104983,-0.0027801113228583863,-0.0019278912872776222,0.006180669773111447,-0.0014038921662504421,0.00013755008982319072,0.00035508801215756726,0.000821206795128554,-0.000983028117195417,-0.0014500617427575504,-0.001450335873730385,-0.0015263030750438018,0.013741319522387364,-0.0014706987849600025,-0.0002997903050954302,-0.0005617638189492661,0.0010138862979963876,3.4472020450452874,4.422838136995403,4.280918766594208,3.6497379888033037,0.8556300991242801,-0.05118078800710113,-0.05327370517470742,3.4472020450452874,4.422838136995403,-0.05118078800710113,-0.05327370517470742,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05118078800710113,-0.05327370517470742,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-09-29,0.13682523010951586,26.82999992370605,2.053999900817871,119.83999633789062,-0.005200652844937981,0.001232853252514099,-0.005865001169669037,0.0029521659886970752,-0.02895400873542242,-0.01957046645939975,-0.004386547043476519,-0.0040582440457720415,0.0028312264660721453,-0.002776097344793382,-0.0026289752255642005,-0.003235534703731385,-0.0017449784896239994,0.004828756967908099,-0.0027975475470510104,-0.00047533691909714684,-0.0002980207746864083,0.0008152399297590319,-0.0012020157018483506,-0.0015451148570223264,-0.0016358162711410976,-0.0016080161630794491,0.015215234190643039,-0.0023893067971913744,-0.0003343139783044291,-0.0005715566912027496,0.00128603696207412,2.2327089046437365,2.8592516200156486,4.546325361022699,3.7411411979540867,0.5535647819724789,-0.05593668184083411,-0.05268319676706734,0.0,0.0,-0.0,-0.0,2.2327089046437365,2.8592516200156486,-0.05593668184083411,-0.05268319676706734,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05593668184083411,-0.05268319676706734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-09-30,0.12047968612886595,24.5,2.059999942779541,119.86000061035156,0.023022227927854688,0.019075555906861608,0.022765785030294028,0.014678073778459533,-0.08684308350099335,0.0029211500737078566,0.00016692484205793612,-0.010372316278596583,-0.003468506541157157,-0.0010048325117519574,-0.001255613911760256,-0.0015607228058307498,-0.0006656430838144379,-0.004081537586833555,-0.002971708210533247,-0.000585170852976702,-0.000871835645631458,0.0010259213644926435,-0.0008229449794302772,-0.0012220552128946608,-0.00124338677809863,-0.0013372892080336614,0.0130427606358139,-0.0021683015833566578,-0.0004587248357662573,-0.0007116845061056088,0.0011734513060266813,2.3049765021056183,3.336118329111993,3.780984812401525,3.250147385523453,0.6156106562141263,-0.022072944466226874,-0.026442831280001355,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,2.3049765021056183,3.336118329111993,-0.022072944466226874,-0.026442831280001355,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.022072944466226874,-0.026442831280001355,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-10-01,0.11367623975635355,22.549999237060547,2.0420000553131104,119.85900115966795,0.0045205460315072,0.001973884228037459,0.0014977666663003042,-0.0007792854357339118,-0.07959186787507977,-0.008737809692433096,-8.33848388548386e-06,-0.001216519302596475,0.004266234508514932,0.0007838414994413123,0.0003219026316909568,-1.6040890398166807e-05,0.0007162507487247227,-0.01328448532718211,-0.002772232428305349,-0.0005031381835469862,-0.001107260606572552,0.0008789464679958669,-0.0007506942200929474,-0.0012257527257295785,-0.0011793293457086722,-0.0013942709934415764,0.012411088274435236,-0.0011856412553413816,-0.00036304268989767094,-0.0005828307445291096,0.0007761591418060654,1.2451412631349965,2.5022699093750895,3.55777461428475,3.1071627094829566,0.4141414109841025,0.014039530519547094,0.005209379434285566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2451412631349965,2.5022699093750895,0.014039530519547094,0.005209379434285566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014039530519547094,0.005209379434285566,0.0,0.0,0.0,0.0
2015-10-02,0.08960715996445723,20.940000534057617,1.9889999628067017,119.80999755859376,0.017511006327985523,0.014315289284541954,0.01744074138953544,0.012313130208615242,-0.07139684068622598,-0.0259549907300477,-0.00040884372971627947,0.021174875253005432,0.006058110084143031,0.00024919866459207073,0.00012301834569648508,-0.00037219001636258907,0.00041951501286130455,-0.008398914096442344,-0.004553410775344868,4.3771158445171654e-05,0.00021704827414958938,0.0016121023388124766,-0.00016863791058948084,-0.0007096187534204268,-0.000596167754745284,-0.0009438930972328915,0.007523192244178487,-0.0014314632094085881,-0.00035340877197008366,-0.00027957219936729504,0.0007331794953847651,3.7861673460747616,3.317901762327915,2.8879925824841557,2.509742029903909,0.7666145738067408,0.0034939764958312747,0.0012828012370262876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7861673460747616,3.317901762327915,0.0034939764958312747,0.0012828012370262876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034939764958312747,0.0012828012370262876,0.0,0.0,0.0,0.0
2015-10-05,0.08635116672335696,19.540000915527344,2.055999994277954,119.99500274658205,0.014325585643223393,0.018289840800508328,0.015608202554510786,0.01845882303141866,-0.06685766871176824,0.033685285431935386,0.0015441548431531782,-0.0020185450501439828,-0.013567787535980202,0.0012108990545224186,0.0009792707084666785,0.0005816943211123971,0.001270964085537185,-0.010821905735501347,-0.0022991489096774063,-0.00024029809878102216,0.0004751738613441303,0.000689837611895705,7.954783849703125e-05,-0.0004424914496221066,-0.0003789392437390145,-0.0006678365147064769,0.0061460972668796136,-0.0015877814708686747,-0.00010615839681279993,-0.0003537229556583199,0.0008354344295002592,2.219661517254438,3.259933006476567,2.693402648380468,2.277401537913255,0.6003992191835743,0.022890393267423814,0.018409867028553073,2.219661517254438,3.259933006476567,0.022890393267423814,0.018409867028553073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022890393267423814,0.018409867028553073,0.0,0.0,0.0,0.0
2015-10-06,0.0953331024673314,19.399999618530277,2.0350000858306885,120.46099853515624,-0.004739065174141022,-0.0035882361830883447,-0.006881011272444337,0.0008201843825716981,-0.007164856214812998,-0.010213963280987559,0.0038834599600645614,0.010021182319808863,0.004313519665528398,0.001568794543097557,0.0015663386855088723,0.0007613585364592279,0.002143679805130888,-0.015455819328193853,-0.0018873387211035043,0.0001711588879591941,0.001138509723442982,0.00044898885128142886,-0.00025408098940359893,-0.0007079368043427718,-0.0007485806935403442,-0.0008553136704951281,0.008647280140359747,-0.002598228092666784,-0.00015699250268224978,-0.00020615925677954042,0.001171620671072541,1.7965747921313655,2.6855218015443056,3.5598439572918794,2.668503366368138,0.49134999117300593,0.03030030595415245,0.03055354105064012,0.0,0.0,0.0,0.0,1.7965747921313655,2.6855218015443056,0.03030030595415245,0.03055354105064012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03030030595415245,0.03055354105064012,0.0,0.0,0.0,0.0
2015-10-07,0.08889554104907504,18.399999618530277,2.062000036239624,120.23999786376952,0.0059996204406409515,0.008035633639867479,0.009011540888758773,0.007272080503670342,-0.051546392766154026,0.013267788339140996,-0.0018346242690510106,-0.0014564323795778211,-0.003322426501156661,0.0010367407261072936,0.0014262753763804037,0.00043683839208587537,0.0020378177303099045,-0.015209398430690264,-0.0024692494163309096,6.568528286658437e-05,0.0016983053885741895,0.0007841824884295245,-0.00044670191396705696,-0.000758443731005054,-0.0008445334635753495,-0.0009380016996944796,0.01068973857589522,-0.0024667411717654076,-0.0002965815252141069,-0.0001556880091966121,0.0011679510105091124,1.1123940652107773,1.798748567530025,3.529137207148841,2.5685032510510175,0.31984057163007107,0.01951625585336214,0.02769763542988235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1123940652107773,1.798748567530025,0.01951625585336214,0.02769763542988235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01951625585336214,0.02769763542988235,0.0,0.0,0.0,0.0
2015-10-08,0.08165971898884439,17.420000076293945,2.1080000400543213,119.91500091552734,0.003976230213561749,0.008818435459823082,0.004099253231284239,0.008187001593238596,-0.053260845790963685,0.022308439867239516,-0.0027029021458432334,-0.005104809244962705,-0.008375139100378126,0.0006915530222831034,0.0016032993976818454,0.00022426750884074197,0.0022108194980384466,-0.014326884609938284,-0.0022937606985614645,-0.00014815270871211262,0.0013252848422452778,0.0007030189514366014,-0.0004899795262783631,-0.0006856891268685642,-0.0008859115701662257,-0.0008719170669180006,0.010437549116689027,-0.001882312877150492,-0.0004877567716916831,-0.00020322724295440502,0.0009736285988970472,1.5117285801873621,2.1946229126321177,3.5330410783153194,2.631833417245334,0.405970539809433,0.012553520794034378,0.031317075549797346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5117285801873621,2.1946229126321177,0.012553520794034378,0.031317075549797346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012553520794034378,0.031317075549797346,0.0,0.0,0.0,0.0
2015-10-09,0.07753704751035229,17.079999923706055,2.0989999771118164,119.9290008544922,0.0045261217266627796,0.000725111326717931,0.0040908407187700835,0.0019788123323021267,-0.019517804311067755,-0.004269479493118511,0.00011674885425483339,0.015851231139897726,0.0026238865307846027,0.0006416493266395539,0.0014152028034691067,0.00015682785335365267,0.0019953481876074986,-0.012902282342926069,-0.0016296514608906132,-0.0002840716214072003,0.0022212462850215607,0.0005191885364172865,-0.00043268690213022116,-0.000661354170322298,-0.0007983044358630231,-0.0008357886803953588,0.01028677287744958,-0.001613051067139478,-0.0004520918777668248,0.00014825062551841462,0.0008407420453551621,2.018242838531433,2.1602179619109854,3.503159264883849,2.5182574368281143,0.4536120215665407,0.011548469638753556,0.02745466177800293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.018242838531433,2.1602179619109854,0.011548469638753556,0.02745466177800293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011548469638753556,0.02745466177800293,0.0,0.0,0.0,0.0
